home_id,date,event_time,subject_type,subject,metric_code,value,unit,baseline_value,delta_value,baseline_days,data_status,evidence
demo_solo_house009,2023-09-23,2023-09-23 18:30:36,behavior,앉아있음,sitting_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=collected-ESP:20260916T004105.055319Z-872f364f.csv;original=2026-09-16T00:41:05.719239+00:00..2026-09-16T00:42:05.719667+00:00;time=context_replay;location=virtual;context=nomat_sit_still_01+CASAS_line18726; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 18:30:36,behavior,앉아있음,sitting_source_interval_minutes,1,분,1.1,-0.1,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=collected-ESP:20260916T004105.055319Z-872f364f.csv;original=2026-09-16T00:41:05.719239+00:00..2026-09-16T00:42:05.719667+00:00;time=context_replay;location=virtual;context=nomat_sit_still_01+CASAS_line18726; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=1.1분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 18:41:18,behavior,자세 전환,posture_transition_observation_event,1,건,1.25,-0.25,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=collected-ESP:20260916T004911.132218Z-2e61a2cb.csv;original=2026-09-16T00:49:11.830644+00:00..2026-09-16T00:50:11.835241+00:00;time=context_replay;location=virtual;context=nomat_sit_stand_01+CASAS_line18726; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1.25건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 18:41:18,behavior,자세 전환,posture_transition_source_interval_minutes,1,분,1.1,-0.1,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=collected-ESP:20260916T004911.132218Z-2e61a2cb.csv;original=2026-09-16T00:49:11.830644+00:00..2026-09-16T00:50:11.835241+00:00;time=context_replay;location=virtual;context=nomat_sit_stand_01+CASAS_line18726; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=1.1분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 19:36:02.599000,appliance,일반 냉장고,refrigerator_power_active_end_event,1,건,1.25,-0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=전력 활성 종료; episode_id=house_009_20230923_ch21_004; phase=report_day; source_file=H009_ch21_20230923.json; source_anchor=labels.active_inactive[3]=2023-09-23 16:23:05.496..2023-09-23 19:36:02.599; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; 냉장고 전력 활성 사건이며 문 열림/닫힘 사건이 아님; LLM 프롬프트 개발용 임의 14일 기준값=1.25건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 19:36:02.599000,appliance,일반 냉장고,refrigerator_episode_duration_minutes,192.952,분,221.895,-28.943,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch21_004; start=2023-09-23 16:23:05.496000; end=2023-09-23 19:36:02.599000; value=(end-start)/60초; 냉장고 전력 활성 시간이며 문 열림 시간이 아님; LLM 프롬프트 개발용 임의 14일 기준값=221.895분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 19:59:48,behavior,휴식,rest_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line19692;original=2010-11-06T19:59:48.580042..2010-11-06T20:41:11.292478;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 19:59:48,behavior,휴식,rest_source_interval_minutes,41.379,분,37.241,4.138,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line19692;original=2010-11-06T19:59:48.580042..2010-11-06T20:41:11.292478;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=37.241분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 20:25:06.200000,appliance,일반 냉장고,refrigerator_power_active_start_event,1,건,1.5,-0.5,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=전력 활성 시작; episode_id=house_009_20230923_ch21_005; phase=report_day; source_file=H009_ch21_20230923.json; source_anchor=labels.active_inactive[4]=2023-09-23 20:25:06.200..2023-09-23 22:20:03.667; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; 냉장고 전력 활성 사건이며 문 열림/닫힘 사건이 아님; LLM 프롬프트 개발용 임의 14일 기준값=1.5건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 20:46:41,behavior,휴식,rest_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line19893;original=2010-11-06T20:46:41.625772..2010-11-06T20:54:02.243294;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 20:46:41,behavior,휴식,rest_source_interval_minutes,7.344,분,8.446,-1.102,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line19893;original=2010-11-06T20:46:41.625772..2010-11-06T20:54:02.243294;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=8.446분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 21:01:03,behavior,휴식,rest_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line20076;original=2010-11-06T21:01:03.253916..2010-11-06T22:27:07.253830;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 21:01:03,behavior,휴식,rest_source_interval_minutes,86.067,분,98.977,-12.91,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line20076;original=2010-11-06T21:01:03.253916..2010-11-06T22:27:07.253830;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=98.977분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 22:20:03.667000,appliance,일반 냉장고,refrigerator_power_active_end_event,1,건,1.25,-0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=전력 활성 종료; episode_id=house_009_20230923_ch21_005; phase=report_day; source_file=H009_ch21_20230923.json; source_anchor=labels.active_inactive[4]=2023-09-23 20:25:06.200..2023-09-23 22:20:03.667; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; 냉장고 전력 활성 사건이며 문 열림/닫힘 사건이 아님; LLM 프롬프트 개발용 임의 14일 기준값=1.25건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 22:20:03.667000,appliance,일반 냉장고,refrigerator_episode_duration_minutes,114.958,분,97.714,17.244,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch21_005; start=2023-09-23 20:25:06.200000; end=2023-09-23 22:20:03.667000; value=(end-start)/60초; 냉장고 전력 활성 시간이며 문 열림 시간이 아님; LLM 프롬프트 개발용 임의 14일 기준값=97.714분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 22:27:35,behavior,휴식,rest_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line20186;original=2010-11-06T22:27:35.324056..2010-11-06T22:36:08.232277;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 22:27:35,behavior,휴식,rest_source_interval_minutes,8.548,분,7.266,1.282,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line20186;original=2010-11-06T22:27:35.324056..2010-11-06T22:36:08.232277;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=7.266분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 22:46:34,behavior,휴식,rest_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line20402;original=2010-11-06T22:46:34.602305..2010-11-06T23:26:55.246823;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 22:46:34,behavior,휴식,rest_source_interval_minutes,40.344,분,36.31,4.034,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line20402;original=2010-11-06T22:46:34.602305..2010-11-06T23:26:55.246823;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=36.31분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 23:25:49.200000,appliance,일반 냉장고,refrigerator_power_active_start_event,1,건,1.5,-0.5,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=전력 활성 시작; episode_id=house_009_20230923_ch21_006; phase=report_day; source_file=H009_ch21_20230923.json; source_anchor=labels.active_inactive[5]=2023-09-23 23:25:49.200..2023-09-23 23:59:59.967; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; 냉장고 전력 활성 사건이며 문 열림/닫힘 사건이 아님; LLM 프롬프트 개발용 임의 14일 기준값=1.5건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 23:59:59.967000,appliance,일반 냉장고,refrigerator_power_active_end_event,1,건,1.25,-0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=전력 활성 종료; episode_id=house_009_20230923_ch21_006; phase=report_day; source_file=H009_ch21_20230923.json; source_anchor=labels.active_inactive[5]=2023-09-23 23:25:49.200..2023-09-23 23:59:59.967; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; 냉장고 전력 활성 사건이며 문 열림/닫힘 사건이 아님; LLM 프롬프트 개발용 임의 14일 기준값=1.25건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 23:59:59.967000,appliance,일반 냉장고,refrigerator_episode_duration_minutes,34.179,분,30.761,3.418,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch21_006; start=2023-09-23 23:25:49.200000; end=2023-09-23 23:59:59.967000; value=(end-start)/60초; 냉장고 전력 활성 시간이며 문 열림 시간이 아님; LLM 프롬프트 개발용 임의 14일 기준값=30.761분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
